x,y,model,estimate,model_new
0.38095238095238093,0.7976190476190477,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.38095238095238093,0.8095238095238095,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.42857142857142855,0.8095238095238095,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.42857142857142855,0.8214285714285714,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.47619047619047616,0.8214285714285714,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.47619047619047616,0.8333333333333334,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.47619047619047616,0.8452380952380952,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.5238095238095238,0.8452380952380952,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.5238095238095238,0.8571428571428571,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.5238095238095238,0.8690476190476191,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.5714285714285714,0.8690476190476191,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.5714285714285714,0.8809523809523809,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.5714285714285714,0.8928571428571429,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.5714285714285714,0.9047619047619048,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.5714285714285714,0.9166666666666666,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.5714285714285714,0.9285714285714286,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.6190476190476191,0.9285714285714286,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.6666666666666666,0.9285714285714286,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.6666666666666666,0.9404761904761905,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.7142857142857143,0.9404761904761905,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.7619047619047619,0.9404761904761905,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.7619047619047619,0.9523809523809523,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.7619047619047619,0.9642857142857143,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.8095238095238095,0.9642857142857143,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.8095238095238095,0.9761904761904762,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.8571428571428571,0.9761904761904762,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.9047619047619048,0.9761904761904762,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.9047619047619048,0.9880952380952381,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0.9523809523809523,0.9880952380952381,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
1,0.9880952380952381,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
1,1,Multi-layer neural network,0.876,Multi-layer neural network (0.876)
0,0,Naive bayes,0.932,Naive bayes (0.932)
0,0.011904761904761904,Naive bayes,0.932,Naive bayes (0.932)
0,0.023809523809523808,Naive bayes,0.932,Naive bayes (0.932)
0,0.047619047619047616,Naive bayes,0.932,Naive bayes (0.932)
0,0.05952380952380952,Naive bayes,0.932,Naive bayes (0.932)
0,0.07142857142857142,Naive bayes,0.932,Naive bayes (0.932)
0,0.08333333333333333,Naive bayes,0.932,Naive bayes (0.932)
0,0.09523809523809523,Naive bayes,0.932,Naive bayes (0.932)
0,0.10714285714285714,Naive bayes,0.932,Naive bayes (0.932)
0,0.11904761904761904,Naive bayes,0.932,Naive bayes (0.932)
0,0.13095238095238096,Naive bayes,0.932,Naive bayes (0.932)
0,0.14285714285714285,Naive bayes,0.932,Naive bayes (0.932)
0,0.15476190476190477,Naive bayes,0.932,Naive bayes (0.932)
0,0.16666666666666666,Naive bayes,0.932,Naive bayes (0.932)
0,0.17857142857142858,Naive bayes,0.932,Naive bayes (0.932)
0,0.20238095238095238,Naive bayes,0.932,Naive bayes (0.932)
0,0.21428571428571427,Naive bayes,0.932,Naive bayes (0.932)
0,0.23809523809523808,Naive bayes,0.932,Naive bayes (0.932)
0,0.25,Naive bayes,0.932,Naive bayes (0.932)
0,0.2619047619047619,Naive bayes,0.932,Naive bayes (0.932)
0,0.27380952380952384,Naive bayes,0.932,Naive bayes (0.932)
0,0.2857142857142857,Naive bayes,0.932,Naive bayes (0.932)
0,0.2976190476190476,Naive bayes,0.932,Naive bayes (0.932)
0,0.32142857142857145,Naive bayes,0.932,Naive bayes (0.932)
0,0.3333333333333333,Naive bayes,0.932,Naive bayes (0.932)
0,0.34523809523809523,Naive bayes,0.932,Naive bayes (0.932)
0,0.35714285714285715,Naive bayes,0.932,Naive bayes (0.932)
0,0.36904761904761907,Naive bayes,0.932,Naive bayes (0.932)
0,0.38095238095238093,Naive bayes,0.932,Naive bayes (0.932)
0,0.39285714285714285,Naive bayes,0.932,Naive bayes (0.932)
0,0.40476190476190477,Naive bayes,0.932,Naive bayes (0.932)
0,0.4166666666666667,Naive bayes,0.932,Naive bayes (0.932)
0,0.42857142857142855,Naive bayes,0.932,Naive bayes (0.932)
0,0.44047619047619047,Naive bayes,0.932,Naive bayes (0.932)
0,0.4523809523809524,Naive bayes,0.932,Naive bayes (0.932)
0,0.4642857142857143,Naive bayes,0.932,Naive bayes (0.932)
0,0.47619047619047616,Naive bayes,0.932,Naive bayes (0.932)
0,0.4880952380952381,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.4880952380952381,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.5,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.5119047619047619,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.5238095238095238,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.5357142857142857,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.5476190476190477,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.5595238095238095,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.5714285714285714,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.5833333333333334,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.5952380952380952,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.6071428571428571,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.6190476190476191,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.6309523809523809,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.6428571428571429,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.6547619047619048,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.6666666666666666,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.6785714285714286,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.6904761904761905,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.7023809523809523,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.7142857142857143,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.7261904761904762,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.7380952380952381,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.75,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.7619047619047619,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.7738095238095238,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.7857142857142857,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.7976190476190477,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.8095238095238095,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.8214285714285714,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.8333333333333334,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.8452380952380952,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.8571428571428571,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.8690476190476191,Naive bayes,0.932,Naive bayes (0.932)
0.047619047619047616,0.8809523809523809,Naive bayes,0.932,Naive bayes (0.932)
0.09523809523809523,0.8809523809523809,Naive bayes,0.932,Naive bayes (0.932)
0.14285714285714285,0.8809523809523809,Naive bayes,0.932,Naive bayes (0.932)
0.14285714285714285,0.8928571428571429,Naive bayes,0.932,Naive bayes (0.932)
0.19047619047619047,0.8928571428571429,Naive bayes,0.932,Naive bayes (0.932)
0.19047619047619047,0.9047619047619048,Naive bayes,0.932,Naive bayes (0.932)
0.23809523809523808,0.9047619047619048,Naive bayes,0.932,Naive bayes (0.932)
0.23809523809523808,0.9166666666666666,Naive bayes,0.932,Naive bayes (0.932)
0.2857142857142857,0.9166666666666666,Naive bayes,0.932,Naive bayes (0.932)
0.3333333333333333,0.9166666666666666,Naive bayes,0.932,Naive bayes (0.932)
0.3333333333333333,0.9285714285714286,Naive bayes,0.932,Naive bayes (0.932)
0.3333333333333333,0.9404761904761905,Naive bayes,0.932,Naive bayes (0.932)
0.3333333333333333,0.9523809523809523,Naive bayes,0.932,Naive bayes (0.932)
0.38095238095238093,0.9523809523809523,Naive bayes,0.932,Naive bayes (0.932)
0.42857142857142855,0.9523809523809523,Naive bayes,0.932,Naive bayes (0.932)
0.47619047619047616,0.9523809523809523,Naive bayes,0.932,Naive bayes (0.932)
0.5238095238095238,0.9523809523809523,Naive bayes,0.932,Naive bayes (0.932)
0.5714285714285714,0.9523809523809523,Naive bayes,0.932,Naive bayes (0.932)
0.5714285714285714,0.9642857142857143,Naive bayes,0.932,Naive bayes (0.932)
0.5714285714285714,0.9761904761904762,Naive bayes,0.932,Naive bayes (0.932)
0.6190476190476191,0.9761904761904762,Naive bayes,0.932,Naive bayes (0.932)
0.6666666666666666,0.9761904761904762,Naive bayes,0.932,Naive bayes (0.932)
0.7142857142857143,0.9761904761904762,Naive bayes,0.932,Naive bayes (0.932)
0.7619047619047619,0.9761904761904762,Naive bayes,0.932,Naive bayes (0.932)
0.7619047619047619,0.9880952380952381,Naive bayes,0.932,Naive bayes (0.932)
0.8095238095238095,0.9880952380952381,Naive bayes,0.932,Naive bayes (0.932)
0.8095238095238095,1,Naive bayes,0.932,Naive bayes (0.932)
0.8571428571428571,1,Naive bayes,0.932,Naive bayes (0.932)
0.9047619047619048,1,Naive bayes,0.932,Naive bayes (0.932)
0.9523809523809523,1,Naive bayes,0.932,Naive bayes (0.932)
1,1,Naive bayes,0.932,Naive bayes (0.932)
0,0,logistic,0.897,logistic (0.897)
0,0.011904761904761904,logistic,0.897,logistic (0.897)
0,0.023809523809523808,logistic,0.897,logistic (0.897)
0,0.03571428571428571,logistic,0.897,logistic (0.897)
0,0.047619047619047616,logistic,0.897,logistic (0.897)
0,0.05952380952380952,logistic,0.897,logistic (0.897)
0,0.08333333333333333,logistic,0.897,logistic (0.897)
0,0.09523809523809523,logistic,0.897,logistic (0.897)
0,0.11904761904761904,logistic,0.897,logistic (0.897)
0,0.13095238095238096,logistic,0.897,logistic (0.897)
0,0.14285714285714285,logistic,0.897,logistic (0.897)
0,0.15476190476190477,logistic,0.897,logistic (0.897)
0,0.16666666666666666,logistic,0.897,logistic (0.897)
0,0.17857142857142858,logistic,0.897,logistic (0.897)
0,0.19047619047619047,logistic,0.897,logistic (0.897)
0,0.20238095238095238,logistic,0.897,logistic (0.897)
0,0.21428571428571427,logistic,0.897,logistic (0.897)
0,0.2261904761904762,logistic,0.897,logistic (0.897)
0,0.23809523809523808,logistic,0.897,logistic (0.897)
0,0.25,logistic,0.897,logistic (0.897)
0,0.2619047619047619,logistic,0.897,logistic (0.897)
0,0.27380952380952384,logistic,0.897,logistic (0.897)
0,0.2857142857142857,logistic,0.897,logistic (0.897)
0,0.2976190476190476,logistic,0.897,logistic (0.897)
0,0.30952380952380953,logistic,0.897,logistic (0.897)
0,0.3333333333333333,logistic,0.897,logistic (0.897)
0,0.34523809523809523,logistic,0.897,logistic (0.897)
0,0.35714285714285715,logistic,0.897,logistic (0.897)
0,0.38095238095238093,logistic,0.897,logistic (0.897)
0,0.39285714285714285,logistic,0.897,logistic (0.897)
0,0.40476190476190477,logistic,0.897,logistic (0.897)
0,0.4166666666666667,logistic,0.897,logistic (0.897)
0,0.42857142857142855,logistic,0.897,logistic (0.897)
0,0.44047619047619047,logistic,0.897,logistic (0.897)
0,0.4523809523809524,logistic,0.897,logistic (0.897)
0,0.4642857142857143,logistic,0.897,logistic (0.897)
0,0.47619047619047616,logistic,0.897,logistic (0.897)
0,0.4880952380952381,logistic,0.897,logistic (0.897)
0,0.5,logistic,0.897,logistic (0.897)
0,0.5119047619047619,logistic,0.897,logistic (0.897)
0,0.5238095238095238,logistic,0.897,logistic (0.897)
0,0.5357142857142857,logistic,0.897,logistic (0.897)
0,0.5476190476190477,logistic,0.897,logistic (0.897)
0,0.5595238095238095,logistic,0.897,logistic (0.897)
0,0.5714285714285714,logistic,0.897,logistic (0.897)
0,0.5833333333333334,logistic,0.897,logistic (0.897)
0,0.5952380952380952,logistic,0.897,logistic (0.897)
0,0.6071428571428571,logistic,0.897,logistic (0.897)
0,0.6190476190476191,logistic,0.897,logistic (0.897)
0,0.6309523809523809,logistic,0.897,logistic (0.897)
0,0.6428571428571429,logistic,0.897,logistic (0.897)
0,0.6547619047619048,logistic,0.897,logistic (0.897)
0,0.6666666666666666,logistic,0.897,logistic (0.897)
0,0.6785714285714286,logistic,0.897,logistic (0.897)
0,0.6904761904761905,logistic,0.897,logistic (0.897)
0,0.7023809523809523,logistic,0.897,logistic (0.897)
0,0.7142857142857143,logistic,0.897,logistic (0.897)
0.047619047619047616,0.7142857142857143,logistic,0.897,logistic (0.897)
0.047619047619047616,0.7261904761904762,logistic,0.897,logistic (0.897)
0.047619047619047616,0.7380952380952381,logistic,0.897,logistic (0.897)
0.09523809523809523,0.7380952380952381,logistic,0.897,logistic (0.897)
0.09523809523809523,0.75,logistic,0.897,logistic (0.897)
0.14285714285714285,0.75,logistic,0.897,logistic (0.897)
0.14285714285714285,0.7619047619047619,logistic,0.897,logistic (0.897)
0.14285714285714285,0.7738095238095238,logistic,0.897,logistic (0.897)
0.14285714285714285,0.7857142857142857,logistic,0.897,logistic (0.897)
0.14285714285714285,0.7976190476190477,logistic,0.897,logistic (0.897)
0.14285714285714285,0.8095238095238095,logistic,0.897,logistic (0.897)
0.19047619047619047,0.8095238095238095,logistic,0.897,logistic (0.897)
0.19047619047619047,0.8214285714285714,logistic,0.897,logistic (0.897)
0.23809523809523808,0.8214285714285714,logistic,0.897,logistic (0.897)
0.23809523809523808,0.8333333333333334,logistic,0.897,logistic (0.897)
0.2857142857142857,0.8333333333333334,logistic,0.897,logistic (0.897)
0.2857142857142857,0.8452380952380952,logistic,0.897,logistic (0.897)
0.3333333333333333,0.8452380952380952,logistic,0.897,logistic (0.897)
0.38095238095238093,0.8452380952380952,logistic,0.897,logistic (0.897)
0.38095238095238093,0.8571428571428571,logistic,0.897,logistic (0.897)
0.38095238095238093,0.8690476190476191,logistic,0.897,logistic (0.897)
0.38095238095238093,0.8809523809523809,logistic,0.897,logistic (0.897)
0.38095238095238093,0.8928571428571429,logistic,0.897,logistic (0.897)
0.42857142857142855,0.8928571428571429,logistic,0.897,logistic (0.897)
0.47619047619047616,0.8928571428571429,logistic,0.897,logistic (0.897)
0.47619047619047616,0.9047619047619048,logistic,0.897,logistic (0.897)
0.47619047619047616,0.9166666666666666,logistic,0.897,logistic (0.897)
0.47619047619047616,0.9285714285714286,logistic,0.897,logistic (0.897)
0.5238095238095238,0.9285714285714286,logistic,0.897,logistic (0.897)
0.5238095238095238,0.9404761904761905,logistic,0.897,logistic (0.897)
0.5238095238095238,0.9523809523809523,logistic,0.897,logistic (0.897)
0.5714285714285714,0.9523809523809523,logistic,0.897,logistic (0.897)
0.6190476190476191,0.9523809523809523,logistic,0.897,logistic (0.897)
0.6666666666666666,0.9523809523809523,logistic,0.897,logistic (0.897)
0.6666666666666666,0.9642857142857143,logistic,0.897,logistic (0.897)
0.6666666666666666,0.9761904761904762,logistic,0.897,logistic (0.897)
0.7142857142857143,0.9761904761904762,logistic,0.897,logistic (0.897)
0.7619047619047619,0.9761904761904762,logistic,0.897,logistic (0.897)
0.8095238095238095,0.9761904761904762,logistic,0.897,logistic (0.897)
0.8095238095238095,0.9880952380952381,logistic,0.897,logistic (0.897)
0.8095238095238095,1,logistic,0.897,logistic (0.897)
0.8571428571428571,1,logistic,0.897,logistic (0.897)
0.9047619047619048,1,logistic,0.897,logistic (0.897)
0.9523809523809523,1,logistic,0.897,logistic (0.897)
1,1,logistic,0.897,logistic (0.897)
0,0,Random forest,0.915,Random forest (0.915)
0,0.42857142857142855,Random forest,0.915,Random forest (0.915)
0,0.44047619047619047,Random forest,0.915,Random forest (0.915)
0,0.4523809523809524,Random forest,0.915,Random forest (0.915)
0,0.4642857142857143,Random forest,0.915,Random forest (0.915)
0,0.4880952380952381,Random forest,0.915,Random forest (0.915)
0,0.5119047619047619,Random forest,0.915,Random forest (0.915)
0,0.5238095238095238,Random forest,0.915,Random forest (0.915)
0,0.5357142857142857,Random forest,0.915,Random forest (0.915)
0,0.5476190476190477,Random forest,0.915,Random forest (0.915)
0,0.5595238095238095,Random forest,0.915,Random forest (0.915)
0,0.5714285714285714,Random forest,0.915,Random forest (0.915)
0,0.5833333333333334,Random forest,0.915,Random forest (0.915)
0,0.5952380952380952,Random forest,0.915,Random forest (0.915)
0,0.6071428571428571,Random forest,0.915,Random forest (0.915)
0,0.6190476190476191,Random forest,0.915,Random forest (0.915)
0,0.6309523809523809,Random forest,0.915,Random forest (0.915)
0,0.6428571428571429,Random forest,0.915,Random forest (0.915)
0,0.6547619047619048,Random forest,0.915,Random forest (0.915)
0,0.6666666666666666,Random forest,0.915,Random forest (0.915)
0.047619047619047616,0.6666666666666666,Random forest,0.915,Random forest (0.915)
0.047619047619047616,0.6904761904761905,Random forest,0.915,Random forest (0.915)
0.047619047619047616,0.7023809523809523,Random forest,0.915,Random forest (0.915)
0.047619047619047616,0.7142857142857143,Random forest,0.915,Random forest (0.915)
0.047619047619047616,0.7261904761904762,Random forest,0.915,Random forest (0.915)
0.047619047619047616,0.7380952380952381,Random forest,0.915,Random forest (0.915)
0.047619047619047616,0.75,Random forest,0.915,Random forest (0.915)
0.047619047619047616,0.7619047619047619,Random forest,0.915,Random forest (0.915)
0.09523809523809523,0.7619047619047619,Random forest,0.915,Random forest (0.915)
0.14285714285714285,0.7619047619047619,Random forest,0.915,Random forest (0.915)
0.14285714285714285,0.7738095238095238,Random forest,0.915,Random forest (0.915)
0.14285714285714285,0.7857142857142857,Random forest,0.915,Random forest (0.915)
0.14285714285714285,0.7976190476190477,Random forest,0.915,Random forest (0.915)
0.14285714285714285,0.8095238095238095,Random forest,0.915,Random forest (0.915)
0.14285714285714285,0.8214285714285714,Random forest,0.915,Random forest (0.915)
0.19047619047619047,0.8214285714285714,Random forest,0.915,Random forest (0.915)
0.19047619047619047,0.8333333333333334,Random forest,0.915,Random forest (0.915)
0.23809523809523808,0.8333333333333334,Random forest,0.915,Random forest (0.915)
0.23809523809523808,0.8452380952380952,Random forest,0.915,Random forest (0.915)
0.23809523809523808,0.8571428571428571,Random forest,0.915,Random forest (0.915)
0.2857142857142857,0.8571428571428571,Random forest,0.915,Random forest (0.915)
0.2857142857142857,0.8690476190476191,Random forest,0.915,Random forest (0.915)
0.3333333333333333,0.8690476190476191,Random forest,0.915,Random forest (0.915)
0.3333333333333333,0.8809523809523809,Random forest,0.915,Random forest (0.915)
0.3333333333333333,0.8928571428571429,Random forest,0.915,Random forest (0.915)
0.3333333333333333,0.9047619047619048,Random forest,0.915,Random forest (0.915)
0.3333333333333333,0.9166666666666666,Random forest,0.915,Random forest (0.915)
0.38095238095238093,0.9166666666666666,Random forest,0.915,Random forest (0.915)
0.38095238095238093,0.9285714285714286,Random forest,0.915,Random forest (0.915)
0.42857142857142855,0.9285714285714286,Random forest,0.915,Random forest (0.915)
0.42857142857142855,0.9404761904761905,Random forest,0.915,Random forest (0.915)
0.47619047619047616,0.9404761904761905,Random forest,0.915,Random forest (0.915)
0.47619047619047616,0.9523809523809523,Random forest,0.915,Random forest (0.915)
0.47619047619047616,0.9642857142857143,Random forest,0.915,Random forest (0.915)
0.5238095238095238,0.9642857142857143,Random forest,0.915,Random forest (0.915)
0.5714285714285714,0.9642857142857143,Random forest,0.915,Random forest (0.915)
0.6190476190476191,0.9642857142857143,Random forest,0.915,Random forest (0.915)
0.6190476190476191,0.9761904761904762,Random forest,0.915,Random forest (0.915)
0.6666666666666666,0.9761904761904762,Random forest,0.915,Random forest (0.915)
0.6666666666666666,0.9880952380952381,Random forest,0.915,Random forest (0.915)
0.7142857142857143,0.9880952380952381,Random forest,0.915,Random forest (0.915)
0.7619047619047619,0.9880952380952381,Random forest,0.915,Random forest (0.915)
0.8095238095238095,0.9880952380952381,Random forest,0.915,Random forest (0.915)
0.8571428571428571,0.9880952380952381,Random forest,0.915,Random forest (0.915)
0.8571428571428571,1,Random forest,0.915,Random forest (0.915)
0.9047619047619048,1,Random forest,0.915,Random forest (0.915)
0.9523809523809523,1,Random forest,0.915,Random forest (0.915)
1,1,Random forest,0.915,Random forest (0.915)
0,0,Ridge,0.915,Ridge (0.915)
0,0.011904761904761904,Ridge,0.915,Ridge (0.915)
0,0.023809523809523808,Ridge,0.915,Ridge (0.915)
0,0.03571428571428571,Ridge,0.915,Ridge (0.915)
0,0.047619047619047616,Ridge,0.915,Ridge (0.915)
0,0.05952380952380952,Ridge,0.915,Ridge (0.915)
0,0.07142857142857142,Ridge,0.915,Ridge (0.915)
0,0.08333333333333333,Ridge,0.915,Ridge (0.915)
0,0.09523809523809523,Ridge,0.915,Ridge (0.915)
0,0.10714285714285714,Ridge,0.915,Ridge (0.915)
0,0.11904761904761904,Ridge,0.915,Ridge (0.915)
0,0.13095238095238096,Ridge,0.915,Ridge (0.915)
0,0.14285714285714285,Ridge,0.915,Ridge (0.915)
0,0.15476190476190477,Ridge,0.915,Ridge (0.915)
0,0.16666666666666666,Ridge,0.915,Ridge (0.915)
0,0.17857142857142858,Ridge,0.915,Ridge (0.915)
0,0.19047619047619047,Ridge,0.915,Ridge (0.915)
0,0.21428571428571427,Ridge,0.915,Ridge (0.915)
0,0.2261904761904762,Ridge,0.915,Ridge (0.915)
0,0.25,Ridge,0.915,Ridge (0.915)
0,0.2619047619047619,Ridge,0.915,Ridge (0.915)
0,0.27380952380952384,Ridge,0.915,Ridge (0.915)
0,0.2857142857142857,Ridge,0.915,Ridge (0.915)
0,0.2976190476190476,Ridge,0.915,Ridge (0.915)
0,0.30952380952380953,Ridge,0.915,Ridge (0.915)
0,0.3333333333333333,Ridge,0.915,Ridge (0.915)
0,0.34523809523809523,Ridge,0.915,Ridge (0.915)
0,0.35714285714285715,Ridge,0.915,Ridge (0.915)
0,0.36904761904761907,Ridge,0.915,Ridge (0.915)
0,0.38095238095238093,Ridge,0.915,Ridge (0.915)
0,0.40476190476190477,Ridge,0.915,Ridge (0.915)
0,0.4166666666666667,Ridge,0.915,Ridge (0.915)
0,0.42857142857142855,Ridge,0.915,Ridge (0.915)
0,0.44047619047619047,Ridge,0.915,Ridge (0.915)
0,0.4523809523809524,Ridge,0.915,Ridge (0.915)
0,0.4642857142857143,Ridge,0.915,Ridge (0.915)
0,0.47619047619047616,Ridge,0.915,Ridge (0.915)
0,0.4880952380952381,Ridge,0.915,Ridge (0.915)
0,0.5,Ridge,0.915,Ridge (0.915)
0,0.5119047619047619,Ridge,0.915,Ridge (0.915)
0,0.5238095238095238,Ridge,0.915,Ridge (0.915)
0,0.5357142857142857,Ridge,0.915,Ridge (0.915)
0,0.5476190476190477,Ridge,0.915,Ridge (0.915)
0,0.5595238095238095,Ridge,0.915,Ridge (0.915)
0,0.5714285714285714,Ridge,0.915,Ridge (0.915)
0,0.5833333333333334,Ridge,0.915,Ridge (0.915)
0,0.5952380952380952,Ridge,0.915,Ridge (0.915)
0,0.6071428571428571,Ridge,0.915,Ridge (0.915)
0,0.6190476190476191,Ridge,0.915,Ridge (0.915)
0,0.6309523809523809,Ridge,0.915,Ridge (0.915)
0,0.6428571428571429,Ridge,0.915,Ridge (0.915)
0,0.6547619047619048,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.6547619047619048,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.6666666666666666,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.6785714285714286,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.6904761904761905,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.7023809523809523,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.7142857142857143,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.7261904761904762,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.7380952380952381,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.75,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.7619047619047619,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.7738095238095238,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.7857142857142857,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.7976190476190477,Ridge,0.915,Ridge (0.915)
0.09523809523809523,0.7976190476190477,Ridge,0.915,Ridge (0.915)
0.09523809523809523,0.8095238095238095,Ridge,0.915,Ridge (0.915)
0.14285714285714285,0.8095238095238095,Ridge,0.915,Ridge (0.915)
0.14285714285714285,0.8214285714285714,Ridge,0.915,Ridge (0.915)
0.19047619047619047,0.8214285714285714,Ridge,0.915,Ridge (0.915)
0.19047619047619047,0.8333333333333334,Ridge,0.915,Ridge (0.915)
0.23809523809523808,0.8333333333333334,Ridge,0.915,Ridge (0.915)
0.23809523809523808,0.8452380952380952,Ridge,0.915,Ridge (0.915)
0.23809523809523808,0.8571428571428571,Ridge,0.915,Ridge (0.915)
0.23809523809523808,0.8690476190476191,Ridge,0.915,Ridge (0.915)
0.23809523809523808,0.8809523809523809,Ridge,0.915,Ridge (0.915)
0.2857142857142857,0.8809523809523809,Ridge,0.915,Ridge (0.915)
0.2857142857142857,0.8928571428571429,Ridge,0.915,Ridge (0.915)
0.3333333333333333,0.8928571428571429,Ridge,0.915,Ridge (0.915)
0.3333333333333333,0.9047619047619048,Ridge,0.915,Ridge (0.915)
0.38095238095238093,0.9047619047619048,Ridge,0.915,Ridge (0.915)
0.42857142857142855,0.9047619047619048,Ridge,0.915,Ridge (0.915)
0.42857142857142855,0.9166666666666666,Ridge,0.915,Ridge (0.915)
0.47619047619047616,0.9166666666666666,Ridge,0.915,Ridge (0.915)
0.47619047619047616,0.9285714285714286,Ridge,0.915,Ridge (0.915)
0.5238095238095238,0.9285714285714286,Ridge,0.915,Ridge (0.915)
0.5238095238095238,0.9404761904761905,Ridge,0.915,Ridge (0.915)
0.5714285714285714,0.9404761904761905,Ridge,0.915,Ridge (0.915)
0.6190476190476191,0.9404761904761905,Ridge,0.915,Ridge (0.915)
0.6190476190476191,0.9523809523809523,Ridge,0.915,Ridge (0.915)
0.6666666666666666,0.9523809523809523,Ridge,0.915,Ridge (0.915)
0.6666666666666666,0.9642857142857143,Ridge,0.915,Ridge (0.915)
0.6666666666666666,0.9761904761904762,Ridge,0.915,Ridge (0.915)
0.7142857142857143,0.9761904761904762,Ridge,0.915,Ridge (0.915)
0.7619047619047619,0.9761904761904762,Ridge,0.915,Ridge (0.915)
0.7619047619047619,0.9880952380952381,Ridge,0.915,Ridge (0.915)
0.7619047619047619,1,Ridge,0.915,Ridge (0.915)
0.8095238095238095,1,Ridge,0.915,Ridge (0.915)
0.8571428571428571,1,Ridge,0.915,Ridge (0.915)
